source,target,weight1,weight2,weight3
10,109,0.23298816568047337,0.4956683168316832,0.18635926993275695
10,219,0.07664233576642335,0.19746568109820486,0.16378453587755915
10,233,0.12290076335877863,0.10409026798307476,0.1522151898734177
11,46,0.24553151458137348,0.21484375,0.21351478179258568
11,53,0.492,0.4603072983354674,0.42818791946308726
11,83,0.10185185185185186,0.13608870967741937,0.08298562818729717
11,145,0.08213141025641026,0.11254355400696864,0.04627837409818758
11,153,0.15441643719550946,0.08908803373748023,0.14129763130793
11,186,0.23597122302158272,0.18348623853211007,0.12392241379310347
11,227,0.09485850936628137,0.1644277270284793,0.2331103678929766
12,42,0.11461449942462601,0.16125101543460602,0.17523809523809525
12,101,0.12825431625102768,0.16599732262382866,0.23877221324717285
12,163,0.14678681527152002,0.15254917703733442,0.04442183791115633
12,218,0.24166429182103163,0.14725916315277326,0.22646310432569977
13,78,0.019969278033794162,0.043368065333708815,0.03553743081852607
13,135,0.17289719626168226,0.1902224281742354,0.129857107044372
14,18,0.7230614300100705,0.5523590333716916,0.44811632518175815
14,23,0.16090584028605484,0.2732383808095952,0.22457627118644066
14,99,0.21397243107769423,0.2665836188103395,0.05708418891170432
14,107,0.07889438037708217,0.11991105029079711,0.07652474108170311
14,116,0.23914590747330958,0.05925925925925927,0.19766024859858639
14,132,0.2624469316866075,0.303083391730904,0.3046049852133502
14,152,0.4210019267822736,0.3446630888491353,0.3164871582435791
14,174,0.4588938714499252,0.15963855421686746,0.4568690095846645
14,185,0.06015325670498085,0.14678030303030304,0.04675467546754677
15,12,0.3605491329479769,0.6148300720906282,0.31071428571428567
15,192,0.073936792820913,0.06802721088435376,0.1511340206185567
16,17,0.48619186046511625,0.4553660982948846,0.42059426229508196
16,20,0.19212771813927884,0.04507042253521126,0.13328631875881525
16,33,0.16666666666666669,0.2805546597871654,0.2047116165718928
16,54,0.28960817717206133,0.24711779448621551,0.11832797427652735
16,176,0.14947552447552445,0.15815485996705106,0.2473021582733813
17,55,0.2371976123154257,0.2623688155922039,0.2275037369207773
18,2,0.12091613337824184,0.17035905271199392,0.27892122072391773
18,66,0.15881166330460297,0.23981405523653265,0.16232906925452137
18,68,0.26285714285714284,0.35783132530120476,0.4285714285714285
18,111,0.060126582278481014,0.21974327628361856,0.25797373358348974
18,155,0.26722817764165385,0.3800505050505051,0.5208866155157715
18,167,0.1392148014440433,0.1476846057571965,0.10623452622102184
18,197,0.12298558100084817,0.3096740273396425,0.2409365558912387
19,6,0.13300492610837436,0.07459743674005916,0.21367521367521364
19,9,0.4867754642656162,0.2790697674418605,0.21710526315789475
19,22,0.6501650165016502,0.533389687235841,0.676252319109462
19,101,0.12989860235681008,0.18540829986613122,0.1848142164781906
19,109,0.29548816568047337,0.10396039603960397,0.32612872238232465
20,51,0.3801916932907349,0.42619184376794944,0.31608005521049
20,55,0.11749921457744265,0.06746626686656672,0.2266068759342302
20,112,0.2980392156862745,0.4017580144777663,0.5132850241545893
20,172,0.07632013201320133,0.27906976744186046,0.14545454545454548
20,191,0.11571516267648864,0.2279239385256577,0.16974972796517954
21,1,0.186887716654107,0.35045193097781435,0.13526119402985073
21,52,0.13047343854189816,0.04152637485970819,0.17737003058103976
21,79,0.03921568627450981,0.23081345214142,0.034551939366919304
21,86,0.21167415009621554,0.2681532304173813,0.11802788844621513
21,125,0.24739103744628607,0.2551783659378596,0.09263773768893224
21,160,0.1608285105086811,0.09629186602870812,0.4101123595505618
21,167,0.08077617328519855,0.09737171464330413,0.17938329957236104
21,190,0.25042662116040953,0.13785675821217017,0.043693009118541036
21,203,0.348691917219836,0.3909664885866926,0.14787187362878454
21,214,0.09347614410905548,0.08711217183770882,0.21910253196289795
22,56,0.37343599615014433,0.6152158010241404,0.7288693743139407
22,97,0.1889483065953654,0.3335123523093448,0.4017901541521631
22,192,0.1609442060085837,0.10969387755102043,0.12577319587628866
23,80,0.18854415274463004,0.1908831908831909,0.12815884476534295
23,124,0.21756835369400815,0.3085419734904271,0.06380263717566993
23,153,0.1584410082609617,0.13899138991389912,0.09783728115345006
23,158,0.38404854789770265,0.07094266277939745,0.2755344418052256
23,202,0.10865087538619979,0.05505050505050505,0.21977240398293027
23,204,0.199863729275494,0.21325051759834368,0.15773022361144504
23,227,0.07174172977281784,0.3164965072541644,0.1468227424749164
24,52,0.17048232940653477,0.16891133557800223,0.09811416921508664
24,186,0.09352517985611511,0.32807339449541284,0.16029094827586207
24,223,0.157104736490994,0.18131359851988896,0.24648928307464896
25,108,0.09652971679297966,0.1343283582089552,0.29589465530596437
25,157,0.18650371944739635,0.20877998979070952,0.14299153339604892
25,195,0.23664959765910754,0.16567386448250188,0.13705972434915772
25,215,0.14285714285714285,0.09179487179487178,0.14044350580781415
25,218,0.04474209176403534,0.15342199156665584,0.11673027989821884
25,233,0.07150127226463106,0.09055007052186179,0.1832278481012658
26,70,0.21341874578556977,0.08268156424581007,0.21876750700280115
26,99,0.18609022556390975,0.1697290563687325,0.3108829568788501
26,124,0.11751018033740548,0.1907216494845361,0.22883879200340282
26,143,0.15960374243258116,0.45328911000552785,0.2583995113011606
26,187,0.18847699866011614,0.2081668885929871,0.24111842105263157
27,4,0.07239196256537297,0.18125802310654687,0.082176568573015
27,29,0.15767634854771787,0.45277963831212326,0.08939526730937773
27,93,0.2869785082174463,0.2622549019607843,0.5151098901098902
27,148,0.265519360786724,0.18374032162001191,0.05217704210147535
28,21,0.053997923156801665,0.14685598377281947,0.199895751889497
28,50,0.12307227094042938,0.16947250280583617,0.2005887300252313
28,163,0.0784918188285511,0.044560417503010846,0.11529331976941337
29,127,0.2936217008797654,0.14509122502172025,0.1017514595496247
29,135,0.06152647975077882,0.16635773864689526,0.06818751566808723
29,138,0.15552264071096064,0.1862431444241316,0.052606293538313725
29,145,0.08253205128205128,0.0602787456445993,0.0207636811543199
29,198,1.0,1.0,1.0
29,228,0.18302614659237035,0.25681818181818183,0.38944591029023745
30,119,0.2778034148592524,0.17872506843957764,0.2412060301507538
30,166,0.6223776223776224,0.27293064876957496,0.47063369397217925
31,54,0.29131175468483816,0.3218045112781955,0.5241157556270097
31,91,0.12010676156583631,0.08010899182561308,0.16544943820224717
31,99,0.1983082706766917,0.03643724696356276,0.2813141683778234
31,235,0.03680555555555556,0.12591304347826088,0.13135468704084632
32,150,0.1782178217821782,0.1674911660777385,0.14031715521383953
32,176,0.2567016317016317,0.06617243272926963,0.13099520383693047
33,185,0.18582375478927204,0.07291666666666667,0.19279427942794283
33,231,0.3546240851630073,0.11666666666666667,0.14741544352265476
34,2,0.1761535870663523,0.09651133180544946,0.06919801277501776
34,113,0.15583934851008696,0.10664100096246389,0.16990679094540614
34,144,0.18903464513958967,0.05977229601518026,0.1769290724863601
34,150,0.21996253679421995,0.11283863368669021,0.12133589620374823
34,173,0.07109004739336493,0.10179257362355955,0.2439759036144578
35,21,0.11838006230529596,0.10831643002028399,0.108939275475632
35,184,0.08134980415787889,0.1729574773053034,0.13921001926782273
35,204,0.10560981149216445,0.06288819875776397,0.20654003366193793
35,230,0.16330704060765414,0.05005107252298264,0.2217350454118384
36,19,0.2290275761973875,0.23731951129211404,0.24564994882292734
36,100,0.06947100063734864,0.09452540370224499,0.3598856209150326
36,145,0.040665064102564104,0.07421602787456445,0.06457856765792715
36,195,0.11338697878566203,0.15971705137751302,0.3273353751914242
37,55,0.06880301602262016,0.23718140929535234,0.22391629297458895
37,121,0.39562443026435734,0.19261477045908185,0.3527667984189723
37,179,0.31112916328188467,0.16627816627816627,0.23384615384615387
37,186,0.17589928057553955,0.06568807339449541,0.1939655172413793
37,200,0.08122362869198313,0.07108626198083066,0.16509611760271392
37,202,0.08341915550978374,0.3813131313131313,0.14366998577524892
37,213,0.36953754773016545,0.2999304105775921,0.15480984340044743
38,63,0.0692167577413479,0.19188568512375606,0.2655960469425571
38,73,0.1448796602170835,0.0505813953488372,0.08931902985074626
38,79,0.11872146118721463,0.09083069847657374,0.14288898796255017
38,126,0.2187341772151899,0.13069016152716592,0.2225869993434012
39,5,0.23354564755838642,0.09980430528375735,0.3146496815286624
39,52,0.14981106912647255,0.06677890011223345,0.14933741080530072
39,60,0.31399888455103175,0.3694605009633911,0.5325953259532595
39,189,0.2911269430051813,0.12336644014636695,0.20626304801670145
39,190,0.2525597269624573,0.10339256865912762,0.2655775075987842
39,192,0.04233320327740929,0.08996598639455784,0.1290721649484536
39,217,0.20601391650099402,0.19338550870992172,0.10952236081533312
39,233,0.18931297709923664,0.07165021156558533,0.11550632911392404
40,32,0.06364617044228695,0.21667580910586945,0.14317874831157137
40,75,0.1559158330458779,0.29860627177700344,0.2432558139534884
40,105,0.22136422136422138,0.2739784946236559,0.3312138728323699
40,175,0.8238866396761133,0.24973544973544973,0.21899736147757257
40,178,0.3276633840644584,0.11143695014662758,0.13228492136910266
40,202,0.15756951596292482,0.05101010101010101,0.18136557610241819
40,206,0.42299898682877407,0.46096654275092935,0.5196607555898227
40,226,0.043088590141330575,0.1787925696594427,0.0532319391634981
41,89,0.24128440366972476,0.19680601221230623,0.24454508027995062
41,110,0.39371870732817477,0.10930074677528852,0.3443675889328063
41,116,0.1074733096085409,0.05751633986928105,0.21764562515232752
41,146,0.1511158913686475,0.1589868782422948,0.22136387852956846
41,159,0.22870211549456831,0.32999999999999996,0.1583427922814983
41,218,0.18780279281846682,0.19623743107362956,0.07092875318066158
42,8,0.15037433155080213,0.0603356702783089,0.18338262973917718
42,20,0.21690063308560423,0.3038732394366197,0.22108603667136814
42,92,0.4822934232715009,0.2409054163298302,0.25965996908809896
42,234,0.379798903107861,0.29177215189873423,0.3971856559237403
43,25,0.19734251968503938,0.6894586894586895,0.39543057996485065
43,67,0.4142773551784669,0.39756866276452046,0.15009874917709018
43,105,0.22222222222222224,0.13806451612903226,0.23699421965317918
43,146,0.08416240924979834,0.17851693622215442,0.14784230154501865
43,163,0.19302821911311355,0.12244078683259736,0.1254662597490675
43,168,0.19986263736263735,0.1394163964798518,0.15794143744454303
43,214,0.15806556312885425,0.08066825775656325,0.04437202306342441
44,20,0.23506743737957614,0.2996478873239436,0.08215796897038083
44,214,0.23433950016228494,0.18496420047732695,0.19152669842065678
45,16,0.20805194805194807,0.1800461119262209,0.14698983580922598
45,102,0.4386973180076628,0.23787878787878786,0.3095723014256619
45,119,0.24919243193354873,0.17285881892843177,0.03697056712132089
45,177,0.24742599742599738,0.22160083886752882,0.16384863123993554
45,210,0.2444994499449945,0.15044753380308512,0.24020190023752971
46,107,0.08877905912502286,0.08176530961341087,0.11119102416570771
46,144,0.055163134880592,0.1385199240986717,0.21382177188880228
46,153,0.03897479347595849,0.13688279739940254,0.12008238928939238
46,189,0.23575129533678754,0.1860951385258756,0.3544885177453027
46,226,0.21647707687004483,0.20356037151702788,0.06558935361216729
47,26,0.05644961624164398,0.04774362328319163,0.0899662325132658
47,167,0.14891696750902528,0.06683354192740926,0.036011703803736216
48,144,0.29196098217288935,0.11717267552182163,0.14341387373343728
48,212,0.33526383526383524,0.2703777335984095,0.5175148711169861
48,213,0.25116673737802286,0.22581767571329153,0.23624161073825506
49,46,0.2671683913452493,0.080078125,0.17832003754106054
49,80,0.2088305489260143,0.06951566951566951,0.16425992779783394
49,177,0.2686615186615186,0.13946172666899684,0.33615136876006435
49,185,0.0789272030651341,0.20612373737373738,0.036853685368536865
50,42,0.1622554660529344,0.14134849715678308,0.11216931216931218
50,173,0.23222748815165878,0.2797695262483995,0.10714285714285715
50,195,0.27542062911485005,0.2583767684288905,0.33996937212863704
51,6,0.04319818112921561,0.1511666118961551,0.1718898385565052
51,13,0.07516891891891893,0.17324710687542547,0.04303993796044978
51,165,0.4829991281604185,0.47255369928400953,0.331306990881459
52,83,0.2818930041152264,0.43649193548387094,0.13815484469170142
52,170,0.11780104712041883,0.09316611210647556,0.12380158399333058
53,26,0.1547412725922258,0.11968606932635711,0.04462132175590931
53,110,0.18707328174783794,0.2898845892735913,0.23418972332015808
53,129,0.22009068712940355,0.16661367249602543,0.12149935372684185
53,151,0.24690934065934067,0.26247987117552335,0.4111859140341792
53,161,0.1913738019169329,0.2165910237014624,0.1874462596732588
54,7,0.24822695035460993,0.4067796610169491,0.2894211576846307
54,26,0.12057439960386235,0.19424460431654678,0.20694645441389292
54,37,0.10948158253751704,0.041860465116279076,0.13764450867052025
54,49,0.09969418960244648,0.5796491228070176,0.3510638297872341
54,79,0.12839108246038142,0.0681230238574303,0.050824788230049045
54,138,0.07871349978840457,0.12682815356489946,0.061013692049003136
55,28,0.3200366804218248,0.19762711864406776,0.041221374045801534
55,57,0.26754385964912275,0.1899253731343284,0.11791383219954649
55,150,0.041744715012041744,0.16819787985865722,0.11124459394521867
55,216,0.26487523992322465,0.20078519349411106,0.4615384615384615
55,234,0.10557586837294332,0.18734177215189873,0.34362233318202445
56,31,0.22780935723655446,0.3129548762736536,0.16765578635014838
56,62,0.2875605815831987,0.39594843462246776,0.7030201342281879
56,118,0.16196673897324657,0.37727983324648257,0.13266998341625205
56,164,0.11917983767620675,0.24095295536791317,0.30489021956087825
56,218,0.22143060701054432,0.06195264352903016,0.11227735368956744
57,4,0.1937792458023672,0.13658536585365855,0.21460299833425878
57,115,0.31787175989085953,0.191145467322558,0.30165912518853694
57,167,0.06904332129963899,0.18448060075093867,0.12986720684222372
57,200,0.20622362869198313,0.054712460063897767,0.08744817188088956
57,226,0.1327128576352982,0.10835913312693499,0.28485424588086183
58,41,0.14840325610519725,0.5256154357950765,0.1871803614047051
58,84,0.2063008130081301,0.29721627408993573,0.16339590443686008
58,119,0.12275034610059993,0.2839264763394603,0.2534099066762383
58,216,0.1952975047984645,0.14750420639371847,0.06554712892741062
59,5,0.2285031847133758,0.22152641878669277,0.11592356687898091
59,20,0.09221029452243326,0.04929577464788732,0.27750352609308887
59,26,0.14756127754394652,0.15500327011118378,0.11770381090207428
59,37,0.19099590723055934,0.08434108527131784,0.05635838150289018
59,45,0.3956916099773242,0.16728797763280523,0.058087938684953606
59,85,0.041735613164184594,0.08233670653173873,0.14209629314017896
59,147,0.08815132048536761,0.31961646024770274,0.1396769969445657
59,162,0.08479020979020978,0.1931464174454829,0.46868091378039795
59,184,0.2335040674902079,0.168179646440516,0.2615606936416185
59,222,0.24379625598606883,0.4156791248860529,0.3002904865649964
60,98,0.136762860727729,0.4336618650492797,0.3152390438247012
60,187,0.1335417597141581,0.09143364403018198,0.11151315789473684
60,191,0.26611418047882135,0.03177910914300599,0.16169749727965177
60,204,0.12605042016806725,0.19513457556935818,0.026929550372685736
60,207,0.1393643031784841,0.2617007251153593,0.18740554156171282
61,38,0.2457948996201845,0.43246073298429316,0.32701062215477994
61,63,0.1448087431693989,0.11048736922684357,0.2149474984558369
61,67,0.44353423054417784,0.36470058532192706,0.34496379196840027
61,70,0.1803776129467296,0.14860335195530727,0.04481792717086835
61,116,0.2501779359430604,0.18257080610021786,0.07531074823300023
61,134,0.2628290941543953,0.2646264626462646,0.3858447488584475
61,209,1.0,1.0,1.0
61,210,0.1872937293729373,0.16396876785374212,0.041567695961995256
62,73,0.16493629070316185,0.11947674418604651,0.03334888059701492
62,83,0.12448559670781893,0.05141129032258064,0.2114047287899861
62,154,0.12384044526901669,0.19263456090651557,0.2297979797979798
63,13,0.16751126126126126,0.07556160653505788,0.2520356727413726
63,140,0.22518382352941174,0.11877504293073841,0.36186950485886166
64,72,0.32961538461538464,0.11006445215666832,0.07077486272117145
64,86,0.21039127645926878,0.06918238993710692,0.26992031872509964
64,213,0.32414085702163764,0.21398747390396655,0.32170022371364654
64,215,0.29757412398921834,0.26615384615384613,0.4704329461457233
65,37,0.04399727148703956,0.22573643410852715,0.2839595375722544
65,51,0.2497337593184239,0.37277426766226307,0.4278812974465148
65,79,0.04217029277464411,0.07214716872664559,0.07712884529647793
65,129,0.14265783048482733,0.15834658187599362,0.30676432572167167
65,140,0.03615196078431372,0.03806525472238123,0.13327163350300786
65,165,0.22231909328683522,0.21479713603818612,0.25937183383991896
65,204,0.17306382012264368,0.18711180124223603,0.14835296946381338
66,74,0.1945500633713561,0.1674592391304348,0.05105853051058531
66,82,0.53125,0.31105651105651105,0.5293185419968305
66,163,0.05975812188759781,0.26495383380168613,0.1183452017633096
66,196,0.26037623171095853,0.08061889250814333,0.07873090481786135
66,218,0.05585636933599317,0.08692831657476484,0.13295165394402036
67,78,0.1347926267281106,0.2030413967896367,0.19487328866880282
67,210,0.03905390539053905,0.1354027804227766,0.045724465558194774
68,17,0.3277616279069767,0.279839518555667,0.2797131147540984
68,92,0.14446318156267568,0.45675020210185924,0.4430705821741371
68,116,0.1185053380782918,0.3037037037037037,0.14623446258834996
68,213,0.05515485787017395,0.26026443980514957,0.287248322147651
68,217,0.19831013916500995,0.09618783135571825,0.20261636750836629
68,235,0.1699074074074074,0.25217391304347825,0.25977079047898916
69,0,0.3355263157894737,0.07194591984548528,0.42485822306238186
69,103,0.10457198443579765,0.21313131313131314,0.06559877955758962
69,133,0.12593928464081755,0.18937108377813877,0.07827130852340936
69,226,0.17097552568079974,0.17647058823529413,0.15430925221799746
70,24,0.06512968299711816,0.21500777604976673,0.2731481481481482
70,40,0.15032467532467533,0.1878125,0.11297330850403475
70,64,0.5570652173913043,0.46292134831460674,0.37769784172661874
70,117,0.24614666043904718,0.24791666666666667,0.07176175098672408
70,150,0.09981268397109981,0.1606595995288575,0.13527150408457475
70,191,0.18232044198895025,0.07137275332117739,0.1608269858541893
71,25,0.36122047244094485,0.15004748338081672,0.2609841827768014
71,31,0.32313073895933536,0.13585638039786513,0.2088278931750742
71,154,0.31539888682745826,0.2798866855524079,0.27493686868686873
71,158,0.2930212397052449,0.35957240038872684,0.2014251781472684
72,6,0.05532398635846911,0.17022674991784423,0.30294396961063624
72,138,0.16123571730850614,0.03404936014625228,0.10737448955080472
72,156,0.22439405785770133,0.12893243940175347,0.13283496262219666
72,214,0.07335280753002271,0.12553699284009545,0.09250438706442717
72,216,0.2831094049904031,0.12114413909141897,0.15655471289274103
72,224,0.04065040650406503,0.0410933081998115,0.02994715208455667
73,51,0.37007454739084134,0.20103388856978746,0.25603864734299514
73,106,0.3978044955567172,0.23870967741935484,0.4747899159663866
73,222,0.3831084022638224,0.2670920692798541,0.2505446623093682
74,46,0.18203198494825965,0.058984375,0.20178320037541062
74,60,0.47573898494143896,0.07851637764932563,0.24723247232472328
74,111,0.32700421940928265,0.26344743276283616,0.2889305816135085
74,120,0.2936846183649748,0.22436929683306497,0.1820388349514563
74,152,0.3285163776493256,0.4669051878354204,0.40016570008285
74,232,0.2272727272727273,0.2522905759162304,0.1980842911877395
75,19,0.23193033381712627,0.12847093669011475,0.14585465711361312
75,24,0.19365994236311243,0.05637636080870917,0.16512345679012347
75,48,0.19637462235649547,0.06902502157031924,0.2299595141700404
75,71,0.144747393744988,0.2563279857397504,0.12705399061032863
75,76,0.3720050441361917,0.3300751879699248,0.3326987148976678
75,77,0.1916572717023675,0.18739495798319328,0.08603618982587913
75,79,0.17432178350792374,0.048002299511353846,0.17833259028087384
75,145,0.0703125,0.05156794425087108,0.05085342248812247
75,146,0.20489378865286367,0.15685077815074766,0.11534363345764517
75,148,0.2750460971112477,0.0991661703394878,0.2209427851745232
75,164,0.05040580948312686,0.26749095295536796,0.2085828343313373
75,177,0.1422136422136422,0.16882209017825933,0.33856682769726243
75,222,0.3021332172398781,0.16134913400182316,0.24473493100944088
76,30,0.13765182186234817,0.1009595327492699,0.0608604407135362
76,65,0.05072748721981911,0.15641421947449768,0.14166666666666666
76,66,0.14817531633962958,0.050587913590374615,0.08292898103220113
76,89,0.1422018348623853,0.32409581963363077,0.2993001235076163
76,150,0.20283649986620284,0.0944640753828033,0.13575204228736187
76,157,0.02948990435706695,0.12736089841756,0.07964879272499216
76,170,0.07853403141361255,0.20092142308676736,0.28970404335139643
77,21,0.11457251644167533,0.12332657200811359,0.10972113630440447
77,45,0.4024943310657596,0.33504193849021435,0.3501411859620815
77,68,0.42857142857142855,0.10361445783132528,0.18433179723502302
77,85,0.13881228166942453,0.05036798528058878,0.039412015338730295
77,191,0.051872314303253536,0.04662672570982026,0.11817192600652883
78,2,0.2428427079824857,0.19633307868601987,0.3009226401703336
78,4,0.2290118359482521,0.10731707317073172,0.15741254858411993
78,74,0.2141951837769328,0.2146739130434783,0.17061021170610213
78,77,0.2867343104096204,0.23067226890756307,0.1908501194947081
78,91,0.3247330960854093,0.14986376021798367,0.21432584269662922
78,179,0.11616571892770106,0.4273504273504274,0.23
79,47,1.0,1.0,1.0
79,120,0.1557535838822162,0.1333870101986044,0.15668824163969794
79,135,0.14057632398753897,0.20018535681186284,0.20080220606668336
79,138,0.14261531950909861,0.03359232175502742,0.1309152053807351
79,150,0.02997056462402997,0.11213191990577148,0.20639115809706876
80,10,0.15417106652587115,0.3738080101716465,0.34756618274978646
80,20,0.16460225708780624,0.24964788732394363,0.11918194640338506
80,39,0.14716312056737588,0.17133956386292834,0.38055281342546887
80,40,0.18474025974025973,0.1440625,0.1387337057728119
80,185,0.14061302681992338,0.14362373737373738,0.06243124312431245
80,199,0.13905133203378817,0.5102445472571051,0.3534657478719092
80,208,0.12469959946595462,0.13515248796147672,0.3871712044300877
81,109,0.2152366863905325,0.2939356435643564,0.2492795389048991
81,113,0.12215435868961687,0.10972088546679497,0.07456724367509987
81,142,0.10963646855164454,0.1605277625068719,0.44751082251082247
82,48,0.24773413897280966,0.04170261719873454,0.17449392712550602
82,156,0.13369820172009383,0.3971119133574007,0.1046578493387004
82,182,0.3702397743300423,0.14853358561967833,0.11016144349477684
82,214,0.10029211295034078,0.21312649164677802,0.03735271997994485
83,72,0.29000000000000004,0.3138324243926624,0.0762660158633313
83,207,0.42053789731051344,0.3559657218193804,0.43778337531486144
84,32,0.3910463861920172,0.2830499177180472,0.19225574065736153
84,50,0.2171152101602661,0.16984661429105877,0.2758620689655173
84,54,0.0601930721181147,0.15789473684210525,0.27781350482315115
84,124,0.21175101803374055,0.22017673048600886,0.15355168013611228
84,133,0.1565975353171025,0.18264098398700396,0.12725090036014403
84,147,0.2209136331192006,0.19097083499800238,0.18594500218245308
84,170,0.1488406881077038,0.13053493729203994,0.11004585243851607
84,183,0.27670278637770895,0.14958775029446408,0.1181556195965418
85,117,0.13638486688463333,0.1857638888888889,0.3207750269106566
85,176,0.17948717948717946,0.1985172981878089,0.2179256594724221
85,236,0.07077515647568608,0.27990970654627534,0.07173601147776185
86,56,0.6265640038498556,0.3847841989758596,0.2711306256860593
86,192,0.15021459227467812,0.14098639455782314,0.04845360824742268
86,235,0.11157407407407406,0.0925217391304348,0.08962679988245666
87,58,0.33689839572192515,0.18898385565052234,0.5037481259370314
87,61,0.2551342812006319,0.24068767908309457,0.2873051224944321
87,108,0.06501794974072597,0.23344814389590504,0.21262587141750583
87,167,0.19878158844765342,0.1894868585732165,0.16025208192662616
87,218,0.14847534910230836,0.16996432046707752,0.05947837150127227
87,228,0.14744963566223745,0.3079545454545455,0.1029023746701847
88,17,0.18604651162790697,0.2647943831494483,0.29969262295081966
88,111,0.40348101265822783,0.27353300733496333,0.2936210131332083
88,186,0.31007194244604314,0.15155963302752293,0.1850754310344828
89,183,0.08823529411764706,0.20730270906949352,0.1404899135446686
89,204,0.06631841925959574,0.18944099378881987,0.19043039192113487
89,210,0.08828382838283828,0.1314035421824414,0.18111638954869358
90,163,0.1183305667536163,0.06101967081493377,0.2105798575788403
90,168,0.1565934065934066,0.19221861973135712,0.16326530612244897
90,179,0.5727051177904143,0.4063714063714064,0.5361538461538462
91,0,0.29851973684210525,0.17769193626267504,0.417296786389414
91,113,0.084952803997779,0.14629451395572662,0.1374167776298269
91,162,0.38898601398601396,0.2750333778371162,0.18570375829034635
91,205,0.06809927360774819,0.17828485456369106,0.08528852251109703
91,224,0.048586914440572976,0.16343072573044298,0.1223331376003132
92,138,0.06432501057977147,0.05141681901279707,0.10641364400672594
92,153,0.06990044482101251,0.09664382358109296,0.05932028836251287
92,178,0.0711727842435094,0.13685239491691104,0.2955596669750231
92,185,0.20344827586206898,0.08238636363636363,0.1790429042904291
93,8,0.0746524064171123,0.18440620352666243,0.02984673299273998
93,16,0.11376623376623378,0.14336617061412701,0.14268960125097732
93,22,0.34983498349834985,0.46661031276415893,0.32374768089053807
93,161,0.21565495207667734,0.10564800806858295,0.10146173688736028
94,75,0.15453604691272854,0.2731707317073171,0.3902325581395349
94,79,0.23636852001074407,0.0870939925265881,0.11792242532322783
94,84,0.4176829268292683,0.24925053533190578,0.28796928327645055
94,107,0.06095551894563426,0.048067054396168325,0.11550632911392406
94,117,0.12237272302662308,0.22881944444444446,0.0897021887334051
94,125,0.21669736034376916,0.10529344073647871,0.16284739151633354
94,203,0.33307301835220615,0.23555123846527437,0.2145677928916191
95,19,0.18084179970972422,0.31803035912624955,0.3500511770726715
