source,target,weight1,weight2,weight3
21,135,0.20267624020887728,0.0723440615209342,0.09312351799956886
21,138,0.10642377756471715,0.13783962889330684,0.2071243217740033
21,183,0.17345366497908873,0.15268987341772153,0.05078310393925011
22,24,0.158072696534235,0.10100659493231515,0.130051432770022
22,101,0.09309718437783833,0.09194692995988893,0.041751758565917854
22,146,0.06670372429127293,0.13188593648736227,0.05450874831763123
23,76,0.3971797884841363,0.4618015963511973,0.4116296863045142
23,78,0.11349235929929183,0.12748807369633164,0.03734341763176554
23,107,0.38869005010737295,0.7817371937639198,0.4036866359447005
23,111,0.18249933101418248,0.22007042253521128,0.10630922116940143
23,122,0.15910396323951753,0.09690778575372722,0.18587555788920976
23,155,0.21475128644939964,0.0766078184110971,0.07786209171890465
23,176,0.1292596944770858,0.14624900239425379,0.07801915440317683
23,190,0.1323529411764706,0.23555276381909546,0.13736483780536646
23,231,0.15307262569832403,0.4931062449310624,0.624203821656051
24,6,0.23052043516612764,0.2088258471237195,0.23694779116465858
24,43,1.0,1.0,1.0
24,46,0.1682380671773718,0.27476340694006307,0.30177215189873413
24,64,0.07354895879486044,0.21845215402211204,0.09271168274383708
24,80,0.10022779043280183,0.1227450980392157,0.09911054637865312
25,42,0.10140041493775934,0.043912888254194926,0.13978040540540543
25,118,0.22968091511137867,0.25989208633093525,0.32273220093964583
25,156,0.10776020595807281,0.1844391785150079,0.1188707280832095
25,174,0.09401031336771122,0.162041181736795,0.12047494931943238
26,10,0.35094962840627586,0.14969450101832993,0.3700361010830324
26,78,0.1369735370853522,0.031913143609146245,0.03899787284329946
26,89,0.28157784305497274,0.19242155121373594,0.16642264519277697
26,114,0.1650294695481336,0.1138637446403049,0.19760479041916165
26,116,0.39981785063752284,0.41585535465924894,0.21221662468513855
26,140,0.10652173913043478,0.048539325842696636,0.06699403717993686
26,144,0.2569343065693431,0.08920940170940173,0.2875121006776379
27,116,0.05145719489981786,0.0774223458507186,0.13696473551637278
27,153,0.26606026151222284,0.3087318087318087,0.04412989175686927
27,207,0.2832023943135054,0.25418060200668896,0.25227174383383816
28,25,0.20710332103321033,0.16942024632021627,0.27393075356415475
28,146,0.26737076153418565,0.1662346079066753,0.2971063257065949
28,148,0.0332823259372609,0.17683168316831685,0.09425329428989751
28,161,0.12247474747474747,0.21342031686859272,0.15869565217391307
28,230,0.073841059602649,0.14464285714285716,0.21184566232489555
29,12,0.11351968054763263,0.054776739356178605,0.13929001203369434
29,24,0.2166807551422936,0.04477611940298507,0.18074944893460687
29,73,0.0967741935483871,0.07950191570881227,0.09348060344827586
29,130,0.14025316455696202,0.05974705625817706,0.12972972972972974
30,3,0.2664292651343476,0.222106901920083,0.16598173515981732
30,119,0.14792899408284022,0.10435301132975551,0.11672278338945005
30,135,0.04275456919060052,0.18883508971802906,0.15003233455486095
30,193,0.526002971768202,0.771004942339374,0.29190056134723336
30,219,0.5154894671623297,0.5763293310463122,0.36978683966635767
30,220,0.16272677295217153,0.6151129943502825,0.27836355967946014
31,19,0.12119039082108285,0.29328478964401294,0.2689721421709894
31,91,0.17568517217146873,0.1555477528089888,0.03143507972665148
31,101,0.14759309718437785,0.058006788028386304,0.12049012933968686
31,123,0.38237335183900073,0.367930029154519,0.231736816642477
31,135,0.10704960835509139,0.17146112218741097,0.08536322483293814
31,148,0.023718439173680186,0.1316831683168317,0.09864568081991215
31,221,0.15683787782709788,0.1106427818756586,0.07615400978515208
32,0,0.16210739614994932,0.2594510616261005,0.1146288209606987
32,11,0.291970802919708,0.3874887488748875,0.3100233100233101
32,121,0.11641299876593993,0.16233412106889658,0.04378402903811253
32,233,0.21346595256312167,0.46358066712049006,0.475873544093178
33,147,0.06662640901771337,0.11856502242152467,0.06033149171270718
33,154,0.4468965517241379,0.3031634446397188,0.22318526543878656
33,192,0.19652986319652985,0.15856861457649377,0.16524292578750666
33,215,0.3356112376613516,0.33102652825836215,0.6440030557677616
33,224,0.4391691394658753,0.30293025175402394,0.07510241238051889
34,7,0.03694267515923567,0.05804087929039721,0.0935652761357879
34,40,0.5985185185185186,0.5251594613749114,0.802919708029197
34,137,0.20757413361914973,0.31026701767581794,0.3286908077994429
35,153,0.3644115974985787,0.19802494802494802,0.26144879267277266
35,176,0.19535840188014103,0.040502793296089384,0.09250175192711985
35,202,0.10090479937057434,0.05089928057553956,0.0731742798952575
36,87,0.2023847889139542,0.04856661045531197,0.14665471923536438
36,111,0.059673534921059666,0.20875251509054327,0.08065634388721978
36,221,0.1099133375607694,0.08598524762908324,0.18059987236758135
38,7,0.11380042462845011,0.07250289240262243,0.12768113494342173
38,56,0.4342701722574796,0.5550786838340486,0.4417989417989418
38,57,0.13116591928251123,0.1344860710854947,0.03043478260869565
38,128,0.1285714285714286,0.1548329355608592,0.13300678221552373
38,129,0.06296691568836713,0.23914893617021274,0.1150965707528577
38,172,0.7697594501718213,0.42230026338893767,0.5444947209653092
38,200,0.7128146453089245,0.5050251256281407,0.20724094881398253
38,226,0.11183496199782846,0.09858416360776089,0.16918665276329511
39,30,0.1785132935431362,0.08500687757909216,0.13297482278171596
39,101,0.16961852861035423,0.22616476396174023,0.100975720444747
39,129,0.16471006759160442,0.12113475177304964,0.07410327158060702
39,155,0.09159519725557462,0.2594577553593947,0.22698779280765424
39,222,0.038953373991737164,0.07710638297872341,0.1138803680981595
39,229,0.17193624248758818,0.1535006605019815,0.21
40,18,0.18844566712517197,0.11526479750778816,0.38150289017341044
40,20,0.12196409714889123,0.3381419503750721,0.19073385187690226
40,25,0.10309040590405903,0.26043857014118355,0.12084181941615747
40,62,0.5950266429840142,0.5472383720930233,0.23367697594501716
40,117,0.28346831824678415,0.12128712871287128,0.5
40,127,0.188973063973064,0.18091560948703805,0.27886002886002886
40,130,0.17848101265822783,0.17248146532926298,0.13265765765765766
40,188,0.1671917191719172,0.08850981654328935,0.18073485600794437
41,24,0.12228796844181458,0.1496008330440819,0.12674504041146212
41,57,0.07763452914798206,0.15504322766570605,0.15710144927536232
41,69,0.17432747299300994,0.1754032258064516,0.26177233963663327
41,89,0.25975660931598826,0.14860864416814684,0.37140068326012693
41,94,0.31627906976744186,0.09613259668508287,0.26719657597065116
41,148,0.11476664116296863,0.15425742574257426,0.05014641288433382
41,217,0.17960146827477716,0.21007081038552322,0.039590254706533774
42,7,0.04904458598726115,0.1255302738141149,0.11501435568316165
42,47,0.0997912317327766,0.096671388101983,0.2722447705276303
42,72,0.05546492659053833,0.4455549710678591,0.23565323565323568
42,93,0.12682926829268293,0.17236968340262235,0.17162629757785466
42,98,0.08370411568409343,0.09883720930232556,0.10691222195646974
42,134,0.21223470661672905,0.060606060606060615,0.3226358579375268
42,139,0.09042553191489361,0.23633503735745182,0.324935161170804
42,171,0.07888040712468193,0.4048692515779982,0.1487985212569316
42,203,0.2627218934911243,0.20138696255201105,0.22783154590635624
42,227,0.3232104121475054,0.30436847103513764,0.2548249918220478
43,17,0.1983111566018424,0.12438785504407444,0.10278250993753549
43,20,0.11140443505807814,0.07039815349105598,0.24957727426445722
43,117,0.3820867079561696,0.599009900990099,0.2179012345679012
43,121,0.03517071164129988,0.09489183784766407,0.17740471869328497
43,151,0.23799753795650389,0.16666666666666666,0.3027560674619499
43,159,0.09607485166590596,0.18205293737895414,0.045352492141894934
43,208,0.532648569332355,0.808454425363276,0.38830584707646176
43,211,0.04038598999285204,0.15286476455578754,0.03565306822077477
43,222,0.09974424552429667,0.12357446808510637,0.09317484662576686
44,32,0.1468253968253968,0.07449962935507784,0.0729113924050633
44,38,0.41005421389847213,0.315668202764977,0.2602489019033675
44,82,0.20793950850661624,0.18535262206148284,0.345773381294964
44,119,0.297250261051166,0.13118664281454978,0.46127946127946123
44,147,0.040861513687600645,0.10511210762331838,0.07756906077348065
45,85,0.18542056074766353,0.1664917803427772,0.21815671384190544
45,155,0.2792452830188679,0.09237074401008827,0.10095677994061367
45,186,0.37264150943396224,0.6803900325027086,0.38775510204081637
45,191,0.2698884758364312,0.06064830951551063,0.2603231597845601
46,51,0.2560289389067524,0.048589341692789965,0.06300963676797629
46,108,0.18043303929430635,0.2088906372934697,0.4045653229723166
46,117,0.3344449737970462,0.27970297029702973,0.2820987654320988
46,124,0.12469352014010507,0.2607550482879719,0.17406679764243616
46,156,0.11254137550570063,0.21721958925750395,0.1664190193164933
47,23,0.4161232957913456,0.2254616132167153,0.586676217765043
48,17,0.18705220061412486,0.036565458700620314,0.19846678023850084
48,21,0.28305235137533274,0.21656284353242944,0.24808836023789294
48,97,0.15109170305676858,0.05884463580911374,0.052946738102741885
48,153,0.21944286526435475,0.27494802494802495,0.3301415487094088
48,164,0.12262675899039535,0.1912777352716144,0.11435149654643131
48,198,0.13138686131386862,0.033783783783783786,0.1459027315123251
48,228,0.4597213809812235,0.7134502923976609,0.5590443686006826
49,29,0.12045220966084276,0.1737864077669903,0.20388873886038347
49,33,0.049661399548532735,0.19573234984193888,0.3131970260223048
49,47,0.06889352818371607,0.28576487252124644,0.060256009990633776
49,106,0.16285554935861682,0.12195121951219515,0.038510911424903725
49,178,0.041610375574169134,0.21522225775503678,0.03739184177997528
49,221,0.15070809554005496,0.037513171759747097,0.06041267815358433
50,100,0.10706401766004414,0.1113253012048193,0.059230009871668314
50,126,0.330749354005168,0.10119386014781126,0.3550135501355014
51,79,0.10976837865055387,0.300531914893617,0.2543090414272755
51,147,0.11090982286634461,0.14582959641255605,0.09502762430939225
51,216,0.10648148148148148,0.2506811989100817,0.44699646643109536
51,222,0.13338579578988788,0.09191489361702128,0.1297929447852761
51,225,0.14948665297741273,0.09844020797227036,0.1496899911426041
52,34,0.1806020066889632,0.4598782512451577,0.25317919075144507
52,232,0.12028542303771661,0.08983551244200759,0.12115621156211563
53,63,0.16114457831325302,0.18005540166204984,0.12392638036809814
53,68,0.16124697661918838,0.13186587121991358,0.0912358307990047
53,133,0.21433990895295899,0.048958615093318905,0.11028958718422675
53,138,0.1423777564717162,0.1563949635520212,0.20004718093890067
53,169,0.17376950780312123,0.1818181818181818,0.17051209904333145
53,235,0.10198878123406427,0.3665480427046263,0.23104857013163865
54,3,0.15895111686629976,0.12791904514789826,0.14794520547945203
54,30,0.18122626153011395,0.043191196698762035,0.02517721828403813
54,105,0.3137048720644935,0.049324077457069786,0.13488372093023257
54,166,0.24041970802919713,0.26483279395900755,0.25891410048622365
54,184,0.21466666666666667,0.15102974828375287,0.20703575547866204
54,197,0.13979007633587784,0.1261682242990654,0.21917808219178084
54,232,0.07135575942915394,0.11577393504850275,0.1736367363673637
54,235,0.45843957164711885,0.3517200474495848,0.4058102587380844
55,4,0.2760195758564437,0.26469710534168905,0.11469838572642312
55,101,0.04541326067211626,0.12804689910521444,0.12502836396641706
55,103,0.16997167138810196,0.30868411073189234,0.2602474864655839
55,107,0.611309949892627,0.21826280623608021,0.5963133640552996
55,125,0.1890517499252169,0.23286180631120784,0.12941176470588237
55,203,0.055917159763313615,0.2457697642163661,0.04865289040020925
55,225,0.08254620123203285,0.14974003466204508,0.12887511071744906
56,20,0.20063357972544876,0.13675706866705137,0.16875211362867773
56,63,0.18599397590361447,0.08679593721144967,0.17014314928425356
56,92,0.1902699949057565,0.19165417291354325,0.06026058631921824
56,110,0.24588280352355418,0.05294408708560119,0.30175566934893927
56,176,0.0472972972972973,0.15043894652833198,0.1723896285914506
57,6,0.18935607174360483,0.1686367218282112,0.25401606425702805
57,73,0.18850120693438663,0.1430395913154534,0.15867456896551724
57,77,0.11688311688311688,0.08885163453478624,0.04905523255813953
57,103,0.2001888574126534,0.22525597269624575,0.1017014694508894
57,133,0.10622154779969652,0.08736813632675142,0.1811460258780037
57,194,0.37617554858934166,0.19286452947259564,0.41388888888888886
58,10,0.34227910817506196,0.3284114052953157,0.2247292418772563
58,17,0.22006141248720573,0.2608553705517467,0.1842703009653606
58,72,0.4817835780315389,0.10205155181483432,0.29181929181929184
58,141,0.060799319727891155,0.08264462809917356,0.19015795868772783
58,183,0.04732555580013208,0.1985759493670886,0.12221167536782154
58,219,0.4845105328376704,0.4236706689536878,0.6302131603336422
59,13,0.17144346013548725,0.22958931222167245,0.19474153297682711
59,91,0.06746310611384398,0.14044943820224723,0.2004555808656036
59,104,0.1559662775616083,0.1766929133858268,0.1383476227591582
59,108,0.19406575781876506,0.17702596380802516,0.1131617289946576
59,145,0.025584472871636527,0.10458333333333333,0.05842956120092379
60,21,0.47737355811889975,0.2828875045804324,0.36618521665250636
60,75,1.0,1.0,1.0
60,136,0.3533190578158459,0.5154639175257733,0.3525014376078206
60,141,0.163265306122449,0.26408715251690457,0.2293438639125152
60,197,0.08874045801526717,0.19270137961726747,0.2057772483621203
61,91,0.20098383696416022,0.30688202247191015,0.13553530751708426
61,125,0.16841160634160934,0.16213275299238303,0.15558823529411767
61,218,0.16246349880541544,0.1983602823958096,0.14222658165767532
61,232,0.1501019367991845,0.12758329818641923,0.12443624436244365
62,14,0.238013698630137,0.14422463305679645,0.09301310043668123
62,141,0.24787414965986396,0.1927122464312547,0.2679222357229648
62,162,0.18832761157430117,0.24112829845313918,0.1570827489481066
62,165,0.060689655172413794,0.09233305853256389,0.13812475784579617
63,78,0.1496459187476705,0.11021549596973187,0.05483337272512409
63,85,0.2919626168224299,0.2777194823364813,0.1881256472212634
63,124,0.29842381786339756,0.0652619256657887,0.07583497053045186
63,137,0.1750625223294034,0.17262128619781872,0.09749303621169916
63,180,0.046092796092796096,0.10967098703888335,0.06668982285515804
63,211,0.07433881343817011,0.1839480398979355,0.14398354473774427
64,69,0.03283202711289981,0.15246975806451613,0.13162773451983684
64,161,0.2673611111111111,0.08791550170860514,0.21118012422360252
64,165,0.17848275862068966,0.0820280296784831,0.08175125920185973
65,4,0.057422512234910274,0.08863025962399283,0.10790144435004248
65,78,0.07845695117405888,0.02599111696002632,0.0616875443157646
65,96,0.3856671381423856,0.2888270746407047,0.40650826446280997
65,105,0.03645285664213108,0.23565948118377786,0.19069767441860466
65,112,0.18936446173800262,0.11685116851168513,0.206989247311828
65,163,0.18536197295147178,0.2885278188084687,0.1015667206915181
65,165,0.04772413793103448,0.09995877988458367,0.055792328554823696
65,202,0.16679779701022815,0.11636690647482013,0.11754437009019494
65,203,0.048816568047337285,0.15367545076282937,0.11640073240910279
65,218,0.20228298380674276,0.170576178547028,0.14516920058852376
66,42,0.1400414937759336,0.1444127097465191,0.15561655405405406
66,44,0.49171270718232046,0.226215644820296,0.4832535885167464
66,111,0.21862456515921858,0.1068913480885312,0.1377397735151375
66,127,0.36363636363636365,0.075565361279647,0.30194805194805197
66,159,0.1752624372432679,0.18764794491069506,0.08396946564885496
67,46,0.2557454331172658,0.17886435331230283,0.05569620253164557
67,58,0.2299202942979767,0.2807865892972276,0.3131046613896218
67,84,0.14741506646971933,0.1072635135135135,0.14037927844588344
67,95,0.10242941562705186,0.08710106382978723,0.24298642533936654
67,188,0.037128712871287134,0.06308336015448986,0.06951340615690169
67,199,0.05188679245283019,0.06357982031789909,0.0631681243926142
68,1,0.08021390374331551,0.25698988697204045,0.1349158653846154
68,9,0.09545733578882751,0.14563773757728418,0.05412521942656523
68,77,0.09090909090909091,0.18105616093880972,0.14244186046511628
68,81,0.21366954213669545,0.19181219582021183,0.20484171322160147
68,83,0.32043935052531036,0.34500282326369286,0.2224653537563822
68,98,0.1860400444938821,0.04240766073871408,0.20784501315474765
68,148,0.16583779648048969,0.11326732673267326,0.15428257686676425
68,184,0.2831111111111111,0.17986270022883297,0.07208765859284891
68,220,0.49312809235843874,0.15112994350282485,0.2703500632644454
69,5,0.1926829268292683,0.10445615716339242,0.1322553897180763
69,94,0.10274841437632135,0.17320441988950275,0.18404157749923572
69,99,0.17220033764772089,0.09204152249134946,0.1955081001472754
69,125,0.1543523781034999,0.11824446862531737,0.1911764705882353
69,189,0.32408500590318773,0.2874064837905237,0.26089449541284404
69,199,0.23301886792452828,0.2657221838286109,0.057337220602526724
70,1,0.2022362664073894,0.1067816775728733,0.2611177884615385
70,4,0.06264274061990212,0.25216353327364965,0.15293118096856415
70,120,0.2793814432989691,0.24958513109857286,0.16421240517626062
70,217,0.1976927110644992,0.13375295043273014,0.1301218161683278
70,226,0.21643141512848355,0.2157839538542213,0.221584984358707
71,35,0.4505338078291815,0.22288085358624776,0.15875754961173424
71,58,0.03126916002452483,0.09284332688588007,0.06420404573438873
71,101,0.1943687556766576,0.09194692995988893,0.09734513274336283
71,116,0.04644808743169399,0.15901715345387113,0.25566750629722923
71,137,0.3151125401929261,0.07183151560737118,0.17867091126144052
71,148,0.16985462892119357,0.07445544554455445,0.10450219619326499
71,201,0.2939597315436242,0.09016393442622953,0.09033078880407124
72,42,0.2315871369294606,0.1312031417350946,0.15223817567567569
72,51,0.07194533762057877,0.23542319749216298,0.14195700518902893
72,92,0.07947019867549669,0.08370814592703649,0.1003257328990228
72,106,0.4093697713329615,0.0696864111498258,0.19159178433889604
72,113,0.17094618360886388,0.2120055517002082,0.18729096989966557
72,202,0.10129819040125884,0.10971223021582732,0.057462903695082924
72,226,0.10604415490408975,0.159674882013634,0.039363920750782065
73,8,0.05589374654122856,0.05821616871704746,0.03097165991902834
73,22,0.10308848080133556,0.40316622691292875,0.26556495003843195
73,42,0.07157676348547719,0.14584077115315958,0.17166385135135134
73,53,0.2028206850235057,0.08916001877053026,0.2500829187396352
73,148,0.08205814843152258,0.0691089108910891,0.037518301610541725
73,181,0.5217091660923501,0.2347504621072089,0.8614097968936678
73,217,0.12165705296276876,0.07185942827170208,0.1863233665559247
74,91,0.15390021082220662,0.12254213483146069,0.19749430523917993
74,108,0.31315156375300723,0.26435877261998425,0.17144244779018938
75,8,0.05174322080796901,0.07117750439367312,0.06356275303643726
75,19,0.25851559698816784,0.24635922330097088,0.3126801152737752
75,188,0.1797929792979298,0.04795622787254586,0.08788480635551141
75,214,0.15724815724815724,0.2021943573667712,0.32690984170681353
76,4,0.27112561174551386,0.14532975231274245,0.17587085811384875
76,39,0.08005930318754634,0.19907644946126216,0.11949685534591196
76,84,0.16100443131462333,0.09825450450450449,0.16188714153561518
76,121,0.1482928835870012,0.12052354117433196,0.03879310344827587
76,127,0.3501683501683502,0.38775510204081626,0.18181818181818182
76,172,0.2302405498281787,0.5776997366110623,0.45550527903469074
76,177,0.2357859531772575,0.27533460803059273,0.06260945709281962
77,78,0.09653373089824822,0.07747984865931896,0.05459702198061924
77,96,0.08392267798208392,0.10755679184051925,0.31043388429752067
77,182,0.16249334043686733,0.2077687443541102,0.12081939799331104
77,199,0.09528301886792452,0.04803040774015204,0.12342079689018466
77,207,0.2338196782641227,0.2637959866220736,0.08870618779749026
78,20,0.09714889123548046,0.20080784766301213,0.1613121406831248
78,80,0.05421412300683372,0.17647058823529413,0.05717916137229987
78,134,0.4007490636704119,0.1455627705627706,0.08301240907145915
78,178,0.150499864901378,0.11672529581068115,0.12237330037082819
78,198,0.09854014598540148,0.15186615186615188,0.25882744836775484
78,214,0.23218673218673216,0.4529780564263323,0.08052305574673091
79,39,0.06449221645663454,0.2088250384812724,0.09119496855345911
79,66,0.32898820608317814,0.20344456404736275,0.08455392809587217
79,142,0.07512456880030663,0.10587651872055542,0.09544008483563098
79,190,0.1868872549019608,0.15201005025125627,0.26351621946335607
80,68,0.13302875571083042,0.13968319275869162,0.12026541332596073
80,69,0.1311162889218386,0.10030241935483872,0.14423433444568037
80,71,0.30170454545454545,0.12693032015065914,0.24327158336246069
80,103,0.07648725212464588,0.2866894197952219,0.3364269141531322
80,183,0.1545234426590359,0.0369198312236287,0.12600854295206454
80,195,0.39277818717759766,0.5411877394636014,0.5499999999999999
80,211,0.24195854181558257,0.08373927163071213,0.1984916009598903
81,10,0.10404624277456649,0.15835030549898166,0.14756317689530685
81,99,0.1944288126055149,0.11245674740484428,0.28350515463917525
81,128,0.06177606177606178,0.15184964200477327,0.12697814619442352
81,164,0.14742014742014742,0.14741137464932416,0.1598874392427731
81,166,0.4041970802919709,0.3425026968716289,0.32901134521880065
82,28,0.42977667493796523,0.18776978417266185,0.3285434356629654
82,29,0.12127440904419323,0.08077669902912622,0.2025384823116392
82,118,0.2513546056592414,0.20143884892086333,0.05493314058547163
82,157,0.3418688230008985,0.3125357756153406,0.5349219391947412
82,169,0.04561824729891956,0.07801123361764094,0.038266741699493526
82,196,0.45094760312151616,0.32091503267973853,0.3108298171589311
82,209,0.15817694369973193,0.2704296545914069,0.2492099322799097
82,229,0.10634962111314343,0.20158520475561426,0.17475
83,23,0.06164789567279194,0.41739552964042764,0.16762177650429802
83,93,0.20902439024390246,0.1224816117684682,0.16493656286043828
83,99,0.13365222284749578,0.1927335640138408,0.09646539027982326
83,197,0.15791984732824427,0.19937694704049846,0.04079809410363312
83,209,0.2085790884718499,0.3689974726200505,0.30564334085778777
83,232,0.0779816513761468,0.13053563897089834,0.12874128741287416
84,11,0.3791326749677973,0.2781278127812781,0.27894327894327897
84,100,0.293598233995585,0.23759036144578316,0.10463968410661402
84,202,0.12903225806451613,0.0816546762589928,0.09106779167878964
84,223,0.3897058823529412,0.7288135593220338,0.5195822454308094
84,226,0.04741223307998552,0.17855270057682227,0.09280500521376434
86,6,0.209056159952955,0.16312056737588654,0.2697456492637215
86,32,0.27182539682539686,0.33246849518161603,0.44607594936708866
86,124,0.076707530647986,0.231489610769681,0.2719056974459725
86,137,0.24258663808503042,0.3031214742384355,0.11062475129327498
87,46,0.1661756040070713,0.26876971608832806,0.37873417721518987
87,73,0.15382927364494184,0.08109833971902938,0.06977370689655173
87,83,0.23591212989493787,0.15584415584415587,0.31655725747629465
87,119,0.21858684302123216,0.20930232558139533,0.05667789001122335
87,128,0.06525096525096526,0.19421241050119334,0.32102486812358705
87,225,0.27104722792607805,0.15493934142114385,0.3671390611160319
88,79,0.16314199395770393,0.07393617021276597,0.22286059872996677
88,224,0.22136498516320474,0.24226165910028888,0.19253527537551204
