source,target,weight1,weight2,weight3
0,219,0.013637834589246913,0.02995720399429387,0.01171891891891892
0,221,0.02783230157531834,0.019206760779794493,0.03176204891643842
0,225,0.013896513862201485,0.030119043558344986,0.030764373662609187
0,231,0.010147110953562568,0.024762510433642037,0.02079774513153399
0,232,0.03771861132863482,0.018252543387193294,0.024652749573552107
0,233,0.012453838296534925,0.02778574648579977,0.025267050123253906
0,237,0.023925413039007335,0.022425702811244976,0.024199201487306088
0,249,0.029939673791613913,0.03708491196790729,0.018946692357096978
1,0,0.003692050853987415,0.021220159151193633,0.024752986539057387
1,9,0.034369736422816044,0.03393822600503186,0.04429746554024012
1,10,0.033200682205798755,0.008843995510662178,0.03199721763324929
1,21,0.021453863778379503,0.004673099389900914,0.01654659171878711
1,22,0.028604508615405567,0.027761867861594958,0.02823887309040407
1,23,0.028664959919419152,0.02740229885057471,0.015324434407387988
1,32,0.0318283899945791,0.029336198439762696,0.033372679472046356
1,37,0.02138489272206709,0.00463168069596037,0.023837856512226016
1,47,0.023888849507336784,0.008676866411673041,0.011308868733634398
1,48,0.007680491551459293,0.005961988207780229,0.016482214776457844
1,53,0.015577239595579594,0.0339740930253999,0.02472194135490395
1,54,0.00939224000364747,0.011454992293914276,0.03659597856455824
1,59,0.02032587228439763,0.007031317401432145,0.004471214248762102
1,63,0.020338653172440633,0.018410081041832577,0.028744923307440558
1,71,0.03482150321879441,0.028982320344797263,0.020270838590293553
1,90,0.007217547442171602,0.030212394138997182,0.023962575303739103
1,96,0.018482864844050827,0.026632269812967107,0.032825322391559206
1,98,0.007111111111111111,0.028865843186472027,0.031622192069953266
1,100,0.029448955144416346,0.021913496171191624,0.009346970889063728
1,101,0.008875379939209727,0.027078085642317378,0.009456043441625315
1,102,0.02269646215069751,0.006308237816442647,0.00990495247623812
1,108,0.017691063485644965,0.02455253887485322,0.02358790325595305
1,109,0.02327785102175346,0.02822362112811106,0.026341111378397883
1,112,0.024608114338404787,0.013994910941475827,0.042189739180280884
1,119,0.031658695560164214,0.03257833144582862,0.028242482953910353
1,133,0.0221096837944664,0.011568272085759458,0.020794994479205006
1,138,0.02641138510192743,0.008944992476174553,0.025439806829941358
1,139,0.02305940406149175,0.03317182258665673,0.03000269947167483
1,146,0.018034924774961037,0.011993382961124899,0.019530685920577617
1,156,0.02846419556264116,0.014911210519181237,0.006828158023085679
1,162,0.013577765795794325,0.0264978976874562,0.017654664810025863
1,166,0.03279976064028723,0.007424185227129734,0.011713766575172998
1,167,0.020022303325223038,0.0297810921337503,0.010334870054207405
1,168,0.006385152392303762,0.014292184590609427,0.014058309542347958
1,189,0.017782882490395658,0.03269027119112298,0.005288836046082572
1,199,0.03902528398680835,0.030012598992080634,0.007613159230378814
1,200,0.028836332207118724,0.024227635191075868,0.018426618939147415
1,201,0.027352900647650547,0.028900255754475707,0.020871767046482182
1,209,0.03747714808043875,0.023153065125961176,0.030105983194696616
1,211,0.006601697579377553,0.023981588032220946,0.007447367164749129
1,213,0.005480572597137015,0.011413187729875247,0.022361908890574763
1,215,0.010711530472968963,0.011811287833031339,0.024066576698155647
1,216,0.028145347616047048,0.023368653894181027,0.014225077434897327
1,221,0.014746590165584578,0.010371650821089025,0.03368410936523953
1,222,0.016845473367212496,0.025778783166030446,0.009296438547486033
1,229,0.019417475728155338,0.024458217212262382,0.027121575409771625
1,231,0.029112017015242825,0.023609841408641044,0.011701400751622822
1,234,0.021970878835153407,0.03968293043178574,0.03804591404810517
1,241,0.011037220152501654,0.0057987822557262975,0.010664423885618167
2,4,0.005889108094579075,0.023393020443080916,0.01418279417996892
2,11,0.04023451485857501,0.012376945386217884,0.024028788113295157
2,13,0.016043964150038725,0.011301060244924797,0.03477513382565545
2,20,0.026872498570611778,0.00763626446409787,0.005691258086181908
2,21,0.006040408248281607,0.00925965990221107,0.025651175678885283
2,41,0.016488494292444287,0.015367483296213808,0.017265692175408427
2,42,0.005551381584439436,0.025641956924417966,0.009097358427575846
2,43,0.022508038585209004,0.01724564733063784,0.011849080137199876
2,46,0.02954989401936744,0.03418102269619907,0.02546089498903598
2,47,0.014779896505281064,0.011651792038532371,0.01635611551743767
2,54,0.008297998449824465,0.013162827508643312,0.0253744331974534
2,56,0.009848583452644366,0.02919035182055615,0.010991160134553705
2,68,0.025119927395306624,0.027719235577781748,0.028188539741219962
2,76,0.009253799047403038,0.011098779134295229,0.011146806853582557
2,78,0.016460905349794237,0.01477906801387423,0.039267937050631
2,81,0.03665752633857698,0.01690309506263817,0.012492627741139888
2,84,0.028465980931551785,0.009291003839824464,0.018662297884464708
2,85,0.026607461277577706,0.003763837638376384,0.013413725357360613
2,87,0.02160552015384035,0.03292040762207827,0.03401386898074614
2,88,0.030338639034291206,0.02860320991577944,0.013981831096489587
2,93,0.02565641410352588,0.005109739368998628,0.009913169319826338
2,94,0.016410294063658723,0.004516711833785004,0.022316720530702498
2,100,0.012079062957540264,0.015163897212385365,0.025460267505900868
2,101,0.021884498480243163,0.024165617128463473,0.020690946540586085
2,106,0.0104289071680376,0.029145077720207253,0.026348988934145546
2,111,0.020224115434799298,0.02067924528301887,0.00889679715302491
2,114,0.024947379317483868,0.013755249148563303,0.027795070860951402
2,116,0.020867603515533205,0.010071689316972336,0.006639922534237101
2,117,0.01882553191489362,0.02689823566477631,0.008453988922359343
2,119,0.018622762094214245,0.006191015477538695,0.026640336823279553
2,156,0.015544041450777205,0.026026840178934526,0.018289708990408066
2,158,0.011782974059188893,0.018305131665455554,0.004935246762338116
2,159,0.01131401349741961,0.018863610380701955,0.006840875292118122
2,176,0.02384173148461278,0.020900321543408366,0.03713097713097713
2,181,0.041380264796789225,0.0203147226173542,0.040151694714387294
2,184,0.013628208666850678,0.011707283773636428,0.00831822544523835
2,192,0.03404411464916215,0.029335899903753612,0.00431212268926469
2,193,0.0038124285169653066,0.032351914348888636,0.026968447981807846
2,196,0.023599340866290022,0.02135231316725979,0.013768606224627871
2,206,0.022403773267076564,0.014813035471214668,0.03272208638956805
2,208,0.013806889498396169,0.03188183905975594,0.03807152557718425
2,217,0.02623769542559352,0.012343470483005365,0.01682435797111759
2,220,0.01944564891097695,0.02185758321138338,0.005306685044796693
2,221,0.012632744476319896,0.0053298761163929715,0.022536158762193066
2,222,0.04046677959721438,0.008859983976624722,0.03338861731843576
2,223,0.014998113444849703,0.028982528263103803,0.023687150837988825
2,225,0.027244029645896242,0.013950949960773612,0.008418984810748237
2,230,0.018803967744237496,0.02417462307519208,0.017779834098945766
2,232,0.025928826242060384,0.01791591861160981,0.008244659247827147
2,241,0.01389227394589325,0.007900840823427081,0.0287973086627418
3,4,0.017726215364683016,0.0204725803121036,0.011866082780053678
3,8,0.008781611401698738,0.035500251612608086,0.027847753400815276
3,10,0.031078264165245405,0.010505050505050507,0.014216155116946357
3,15,0.020645866621814817,0.024466674701699408,0.007593702103943151
3,16,0.02758620689655172,0.03023549201009252,0.03616503740419478
3,23,0.009652914760565746,0.033977011494252876,0.009234988103399604
3,27,0.02301515304236804,0.004978383335516835,0.021531827016520896
3,29,0.01901197049994441,0.01525967894239849,0.0052544662963519
3,37,0.016895832596938956,0.029078899673768584,0.007254999808068788
3,41,0.0040224678383765184,0.01069042316258352,0.028890799656061904
3,43,0.016750168249457863,0.021453915339549465,0.02886542830415609
3,48,0.017540099310541922,0.003788003557429428,0.016245304091785966
3,65,0.02393718881654539,0.006190917516218721,0.012611967036904335
3,68,0.01691948658109685,0.027254866940525094,0.02367410777761979
3,70,0.015097868929120184,0.015564054985420534,0.030719341678580144
3,80,0.008763837638376381,0.0266627056333321,0.006003159557661926
3,85,0.025558546903954406,0.025608856088560887,0.02879208725696091
3,91,0.02137816521378165,0.02279806780732247,0.026882618133244288
3,104,0.02592073658927142,0.005677419354838708,0.02280880755685745
3,106,0.012632197414806107,0.010553185004571777,0.014958728327866487
3,111,0.027784173766213834,0.016377358490566037,0.010676156583629892
3,115,0.019681444658618236,0.01896469465648855,0.022532037741163215
3,124,0.013645676292087053,0.029687792110674897,0.019106590004422823
3,126,0.03204411367755369,0.01157928594403345,0.022210940474679534
3,127,0.006587305321601657,0.020292167323129082,0.009027297857636491
3,135,0.023733024889688564,0.03366305041480536,0.010272774960657455
3,147,0.02027281633883488,0.008372129415907044,0.027664797918727786
3,158,0.02259164535379369,0.015848299249108966,0.009345467273363668
3,166,0.00426359488368614,0.00658529424101338,0.01766729810182858
3,168,0.029712242465520174,0.037139550098132953,0.014707154598148633
3,169,0.023771591480798254,0.019961434080845598,0.017566331198536136
3,170,0.00480055861045649,0.015009449047826721,0.011531559051510175
3,171,0.012190227751580216,0.02129199846697611,0.017685093992206573
3,172,0.018750256431296925,0.010301781602230033,0.030912235192390836
3,174,0.005168432242219859,0.011593994166996724,0.025175941377058694
3,176,0.01462631044978018,0.038367949943512655,0.016216216216216217
3,178,0.007518432285603415,0.02569207432688662,0.025577296759907813
3,187,0.018148629199283884,0.029910376849152355,0.023706233988044403
3,190,0.031227023052636128,0.03692423230974633,0.030647709320695108
3,191,0.01507249699123159,0.04350923338265111,0.008503698526413885
3,192,0.026582949402699067,0.01867179980750722,0.015036184333870791
3,201,0.014158743282348077,0.0042747533796127155,0.006221739916802315
3,212,0.01858224363386098,0.02709274053490796,0.02970212402239412
3,214,0.027980841946054956,0.015249825873382455,0.014420157862780815
3,219,0.011002727566917848,0.015553817127605727,0.023264864864864867
3,228,0.0071141223798433205,0.020588876772082872,0.005178600554558798
3,230,0.020338257332476985,0.014884109685922783,0.007898476486334642
3,235,0.0428798305982001,0.008274004233211465,0.013319672131147538
3,237,0.02156029341194214,0.023550200803212847,0.008289902776507879
3,244,0.029932781223307465,0.011653531542972398,0.01030391340549542
3,245,0.005800928148503762,0.02689618074233459,0.027165113517792248
3,249,0.023274000148953602,0.02540673055493648,0.025008028259473344
4,0,0.022698086554513934,0.03156872268091306,0.004441078252487348
4,6,0.019923024677382842,0.029369108049311095,0.011495610409039014
4,13,0.01515877992107107,0.02284868907701159,0.0051185871136638925
4,14,0.02979110618768793,0.008459655601837937,0.028837401737691348
4,20,0.02422813036020583,0.010558304437604709,0.007458729541517904
4,34,0.008311295806573478,0.020495180766061126,0.006380535114211579
4,37,0.014068078187409426,0.007934270409601677,0.022839814210586923
4,49,0.0170552677029361,0.02174000888996646,0.03528572627339096
4,51,0.01800034123869647,0.033530146963754684,0.011274488789814378
4,55,0.022779403622557936,0.014556347833424748,0.00902335456475584
4,59,0.008887425938117182,0.01751358812872056,0.021210553543714435
4,68,0.021911059250615844,0.00893016610108948,0.019266315939144036
4,72,0.02698508060478623,0.04090820121354472,0.028985507246376805
4,77,0.005733732845041246,0.023012472987830306,0.020764091142710297
4,91,0.02191780821917808,0.005597941402194033,0.022332609784605113
4,95,0.016604774535809018,0.03793821034096367,0.023940282591308985
4,104,0.01501200960768615,0.005548387096774192,0.015205871704571635
4,113,0.017630519036400946,0.024636875390923622,0.01032192130812468
4,118,0.026458694396302718,0.01264730003884836,0.013572938689217759
4,130,0.019591370387794876,0.013254679193066783,0.024210526315789477
4,140,0.021101168379508428,0.006834315058148316,0.020381304688055775
4,143,0.011292105136706549,0.018820173016749486,0.03951462352209084
4,144,0.01178436373230147,0.03474415666456095,0.008161346835875743
4,147,0.005350817695380209,0.03481866906615546,0.024989923417976623
4,155,0.016892400300978182,0.02698993595608417,0.01338570054504649
4,159,0.00833664152441445,0.021988491292252582,0.032377310388782665
4,172,0.017601444221064293,0.020845958065689008,0.01067877215737138
4,173,0.009260985766672883,0.043521421107628,0.012631455261147994
4,174,0.03137714893149078,0.027868793432470385,0.0178480737139955
4,175,0.024902152641878672,0.018751075176328923,0.026117751217352814
4,179,0.01875938885428498,0.008765197721856445,0.02492364541306889
4,180,0.026948842874543237,0.0049663242397442004,0.009318678317859094
4,181,0.006320062739308945,0.030627667140825036,0.03654894524768903
4,186,0.04092509755401161,0.004827031375703943,0.035255521670825254
4,190,0.014359240517278663,0.026994325767690255,0.010877905664635524
4,192,0.013087617727402454,0.024292589027911454,0.03142225055307661
4,199,0.028948332722609015,0.008369330453563716,0.01005859825589443
4,204,0.018066316601182388,0.017486338797814208,0.031082266269075603
4,209,0.022721337163750324,0.012574875738136709,0.00557361820715281
4,214,0.009957146458280816,0.018182484695186775,0.03195203400121433
4,220,0.008605450118408325,0.012765824952517359,0.0135079255685734
4,232,0.006786739754633255,0.026742968282465585,0.0088944846072618
4,247,0.02549300685754136,0.035099738061656255,0.03410513141426783
4,248,0.029401445512595603,0.02345765892563922,0.02730524932466964
5,27,0.017773745926149918,0.009236211188261496,0.014911321671525753
5,34,0.014242538723082733,0.027518004944641516,0.03428474201369689
5,47,0.006379811441128517,0.016857911885536193,0.009335509088839133
5,48,0.025970778408887937,0.0059949273691491806,0.008224185196466645
5,56,0.028894962905115187,0.01586265171301275,0.020769772353907534
5,64,0.016649070088524325,0.026167491547018182,0.014044943820224719
5,70,0.021277306433295482,0.018025523535426215,0.02939433034624638
5,72,0.014619004706117955,0.023830495204541006,0.02610366286597335
5,73,0.03251108332386041,0.034354354354354355,0.021550741163055873
5,83,0.00614377046624045,0.004672435918528511,0.004986744097967428
5,84,0.026825684311246285,0.007816785518376302,0.019837595270318403
5,85,0.014719765043180306,0.02693726937269373,0.01503963146128311
5,86,0.01811301344698361,0.020004634278211166,0.025060899092049903
5,90,0.02397634052740908,0.01119102029842721,0.012048598256655335
5,101,0.011469098277608914,0.004289987405541562,0.006647317666885122
5,104,0.016980250867360557,0.016806451612903225,0.014284303722476384
5,110,0.02421062321642272,0.014851775755796891,0.012913465353677453
5,114,0.004968772644146164,0.014251231689977845,0.024682315889698613
5,125,0.015002143163309042,0.017247043363994744,0.026224684092089317
5,127,0.02776078671246412,0.024280799720795734,0.006046993780234971
5,146,0.014726931518178062,0.012318326834455868,0.028844765342960287
5,151,0.009041591320072333,0.0332664068343766,0.02335447190028428
5,156,0.025474956822107084,0.0061339297817541,0.021175418631116896
5,159,0.040690750297737194,0.020845242178270648,0.03220735075419588
5,168,0.013195981610761109,0.028735342962105576,0.010684315252184447
5,176,0.014372675008454515,0.034717997740505796,0.02656964656964657
5,187,0.026082072524309337,0.017384731670445956,0.024116140051238254
5,188,0.015505094980500693,0.028565844760756978,0.0167075889707335
5,190,0.038579646209073996,0.011849132176234978,0.03574813811780637
5,199,0.01012275558812752,0.00562455003599712,0.02745351358833572
5,200,0.028993478431680677,0.011111595276482637,0.029490725675235925
5,202,0.009100537402424195,0.02448744970300824,0.02475887809024057
5,204,0.007564352072852788,0.010075136612021857,0.016839151026135767
5,210,0.0408211309383681,0.02566681032418713,0.029725297252972523
5,236,0.015673619914717066,0.02677148040239679,0.009404955688189547
5,241,0.02677483374534313,0.027689185271093073,0.004205214465937763
5,244,0.018642997734615814,0.0060508721473125915,0.028483208437413268
5,249,0.028189468980412604,0.005081346110987297,0.009633911368015413
6,2,0.008448604323697506,0.02798581001182499,0.018479597097196338
6,12,0.010549223562391649,0.012752825698988697,0.031830048996817
6,13,0.007192121860362187,0.03316347497328841,0.010198101043254014
6,18,0.016199203924835693,0.02833975594091201,0.007224669603524229
6,29,0.01867842715784012,0.021227573182247404,0.005554721513286293
6,30,0.018307275047862157,0.031303881374765315,0.013998285924172552
6,37,0.030080237531370402,0.008256474284103268,0.007408544777551725
6,40,0.03493251672904616,0.020708833796816754,0.014331047190091109
6,47,0.012688736088466717,0.010801813288001132,0.02034078403096657
6,48,0.020183617332904653,0.015876675779834645,0.012183978068839476
6,50,0.022893692104102338,0.0236656824892119,0.004602895639802494
6,53,0.03291794027745122,0.013045682939196977,0.03463094034378161
6,55,0.007553586965119038,0.00814311632420573,0.03680113234253362
6,63,0.03615219929933826,0.03124560828219422,0.030637593154844052
6,71,0.03707883956190954,0.027443046881871762,0.01089242156615359
6,73,0.018188018642719107,0.030630630630630633,0.024933485366780694
6,85,0.024229922030698223,0.017306273062730627,0.013820201883341236
6,87,0.02073828287017835,0.015342652574156157,0.027466780304497732
6,91,0.028933167289331665,0.02613877477314794,0.026715645349807988
6,93,0.003863465866466616,0.027640603566529493,0.006186685962373372
6,100,0.02831758285638227,0.015829776930294505,0.01117230527143981
6,104,0.011242327195089406,0.00396774193548387,0.022710068130204385
6,105,0.004258212266513991,0.01319017427597413,0.030392556370551483
6,107,0.021378261813894312,0.014785127307018725,0.03127935701610939
6,108,0.010378757244911713,0.0111376009678682,0.011027625135508954
6,113,0.017858499886009575,0.01886858016540413,0.015499914835632771
6,119,0.03534092351970203,0.026160815402038504,0.026081448638175787
6,133,0.029808959156785237,0.0227509351019936,0.023297754876702246
6,136,0.011667654163438311,0.014605370219690807,0.014322454771195462
6,139,0.0414215221104574,0.013371226239284382,0.03266360726543519
6,145,0.023353904897216185,0.010983065519666721,0.018376106590360368
6,155,0.026561324303987964,0.022415370539798717,0.016391471625520997
6,156,0.019463265577255216,0.02562017080113867,0.009063566899691108
6,161,0.029323001631321365,0.026455637707948246,0.031767955801104975
6,163,0.007163850110213078,0.02432407147534849,0.004870738104158861
6,164,0.03282255013242527,0.03879428103087151,0.02175735558305721
6,165,0.03881617415553457,0.0137688263078157,0.010654350907677534
6,170,0.028497861569346254,0.00461549643843582,0.009316888770094314
6,172,0.01136503507980142,0.012402537066214196,0.026026805015131865
6,177,0.022660675913264306,0.026911393488212892,0.005843164985671219
6,180,0.02417783191230207,0.018402612422613783,0.0059052430365920255
6,194,0.01556388077791857,0.024326485422561203,0.02578623584200541
6,196,0.008621704331450096,0.025339396335837622,0.014546684709066303
6,209,0.029903369025855314,0.01966948468499087,0.007389266562513195
6,211,0.018143440966452595,0.03811277330264672,0.012698715806559412
6,221,0.025366148271176205,0.0174301354076635,0.006823314593243956
6,223,0.025059740913092692,0.023398424117848583,0.025953711093375895
6,227,0.032776724515094065,0.026700763416193447,0.010602484231706847
6,229,0.0057620964559160145,0.033276486003078073,0.016194331983805665
6,232,0.023971112851300793,0.014774087372830638,0.03582162293883519
6,235,0.010375860243515085,0.02270540696555705,0.015555141579731743
6,240,0.029847996315062183,0.023657945537437875,0.012851622180282197
6,243,0.011680037753657386,0.006227169942598712,0.01430251526992678
6,244,0.013926542132432131,0.009599223097897135,0.010928393005828476
7,2,0.012424418123084568,0.020299566417027987,0.0270452472538367
7,22,0.009943472042498125,0.012128971395842457,0.009886912241253884
7,25,0.03409865878608775,0.009083693447393949,0.034295143379565615
7,31,0.00906101571063208,0.007223942208462332,0.016411456117963987
7,34,0.029089535323007176,0.025511483750761402,0.012633459526138927
7,35,0.005259913704540785,0.03516606195925202,0.004988239111039013
7,38,0.027616006011647567,0.016796988126267013,0.006256967168902154
7,39,0.01440139649905445,0.01758948413636579,0.028738644304682044
7,46,0.012717675907069532,0.012031719989062073,0.03406968244944368
7,53,0.036738772631083945,0.020928410086202925,0.03887765419615775
7,54,0.03642912506269092,0.02736701795309701,0.01076352310722301
7,56,0.0338409475465313,0.025080657551083116,0.010208871157005398
7,58,0.024628283225257085,0.008040626322471434,0.024887953279913076
7,60,0.019240240338838362,0.0163058212943956,0.028209275209688946
7,63,0.01712728688205527,0.030824003372839276,0.02152911951421474
7,70,0.02655488008551006,0.026432385352368692,0.012622476376442692
7,75,0.016857519901238772,0.014969363220352128,0.03433181701141533
7,95,0.013315649867374005,0.029454137986233402,0.031724873367102106
7,103,0.006844770385891393,0.004730189964428972,0.02638542093690605
7,112,0.04800599354541262,0.010330788804071246,0.024419604471195185
7,118,0.023377623724244175,0.008935123235636897,0.00718816067653277
7,122,0.014496803716770878,0.02995383459184769,0.022155494237948384
7,123,0.03800340328984685,0.01786725933673247,0.010071885614977488
7,125,0.008529789969995713,0.029525295663600525,0.004846806300848191
7,130,0.013441763559378992,0.019991260651081495,0.006791171477079798
7,131,0.010460251046025104,0.02523557802803953,0.01830663615560641
7,137,0.033165388828039426,0.0059976931949250285,0.022909890950832217
7,141,0.034267912772585674,0.01797630396295792,0.01060022650056625
7,144,0.03381408847067101,0.01658243840808591,0.030380720420458914
7,146,0.0036578771589427152,0.005701287959352476,0.009277978339350179
7,147,0.01563795312382244,0.029380697155823317,0.008757465831226411
7,150,0.006488633855661003,0.021388413590809095,0.012953861393683088
7,155,0.030361173814898428,0.026673235273418253,0.01923693491503687
7,156,0.004384216819449981,0.019723464823098818,0.0195496667208584
7,157,0.01803896698728112,0.009265229933819789,0.018068927026649924
7,174,0.009567097980279314,0.003996687430238001,0.017739243996227238
7,175,0.012573385518591,0.03380354378118012,0.005803944714967291
7,181,0.030354753886607928,0.018003200568990047,0.041621237260014224
7,182,0.004424778761061947,0.018770124872378856,0.015635048231511257
7,187,0.02432688594797627,0.01875247453478746,0.01663535439795047
7,192,0.009051249643250296,0.0170548604427334,0.015598635119427053
7,194,0.00586744531981709,0.02755566490343216,0.01871442534352901
7,202,0.01949554779743459,0.022188158651082583,0.03233435571486641
7,205,0.012725344644750797,0.008281512481211872,0.01870587852565145
7,208,0.02733485193621868,0.023010762372224977,0.03703033046627433
7,211,0.011451924372389633,0.025270425776754896,0.02659091994080298
7,214,0.029367280060499115,0.019685472341361487,0.024741955069823927
7,216,0.00941678918994609,0.022548075207820473,0.027341210661160183
7,223,0.02515406867060747,0.006748886605001714,0.025219473264166
7,224,0.04946236559139785,0.01600837038974627,0.010727281319408345
7,229,0.027350224958560262,0.026870762447485545,0.022797845996619624
7,231,0.02654200638071606,0.02512023530346993,0.0341646737273659
7,234,0.022534234702721444,0.009157599330412092,0.025247746626164035
7,238,0.013123486682808718,0.027123483226266957,0.016801649982393484
7,244,0.007984550822594421,0.02532402046838233,0.030009714127116293
8,3,0.025042517006802725,0.0297025641025641,0.03136497759644457
8,11,0.007474042248478339,0.034312323842980275,0.03455347469431977
8,12,0.014606617240234593,0.02260559190957763,0.016272665498372734
8,14,0.019425542016141797,0.03366685275046164,0.014149772445179976
8,17,0.007316754496755368,0.006667573819567288,0.018893505357533348
8,20,0.009576901086335049,0.027778860014805003,0.015907243098023965
8,22,0.02359871960770959,0.01920420471008389,0.023378083460088617
8,23,0.03139295756914425,0.0352183908045977,0.03399604790902125
8,25,0.03341668561036599,0.01874062968515742,0.011862819426481735
8,26,0.006724841886158033,0.03513300665033252,0.030029919107597974
8,34,0.012731394030978466,0.01544304704575585,0.0299034412352716
8,37,0.009472977271923935,0.00608159813121753,0.02475912632912364
8,47,0.009144396398950875,0.02178070548236294,0.007589844787674093
8,59,0.005554641211323239,0.013501854887412646,0.006244919074717316
8,72,0.02318013417442676,0.04291446467018986,0.02401536983669548
8,82,0.025188158554942303,0.004915060125978239,0.01361261804299779
8,88,0.02898550724637681,0.01446051167964405,0.024599050431791843
8,94,0.016410294063658723,0.03252032520325203,0.022895050178601804
8,96,0.006160954948016943,0.009522364277855761,0.02579132473622509
8,97,0.0317334391114637,0.01960264900662252,0.022381963731416436
8,105,0.01245258713232663,0.02650778984930067,0.011681608258625374
8,108,0.017691063485644965,0.008290929793972175,0.012934095921647789
8,111,0.017422672499808122,0.03211320754716981,0.010639086595492288
8,114,0.004451192160380939,0.014218166187216875,0.009521368147361481
8,118,0.025303292894280762,0.03185565675314024,0.024482029598308665
8,122,0.02448737206134069,0.02258168414271911,0.011321214088621977
8,138,0.017137484507884954,0.03394081257314831,0.014229044498102795
8,150,0.017965129110571618,0.031695591949808526,0.030632072236827068
8,159,0.011165144898769352,0.018482527342707975,0.010664967070320799
8,171,0.03692184207886024,0.01992931056508964,0.03258681968055497
8,172,0.010995774012226645,0.013978103664202319,0.026286208387375703
8,176,0.016274940818397022,0.03684713652559313,0.022744282744282744
8,184,0.027152911951421478,0.004949143286231142,0.015818847534748146
8,185,0.006789844039339946,0.0064167238387344136,0.009824736688730693
8,193,0.019582019200776346,0.022576515768648903,0.0235574189880614
8,194,0.01848383009200595,0.003259933571164965,0.012447536365204395
8,201,0.00782003582747692,0.03237120935330654,0.013130765056972327
8,202,0.03028282273565292,0.016439931021268443,0.032925612505081116
8,205,0.008210877139827301,0.02593498570628629,0.02426884413936693
8,207,0.026367151537470077,0.028719147278586356,0.015733639165651205
8,219,0.03684526836484675,0.028944825364686396,0.035199999999999995
8,220,0.01267469397284947,0.02640346234081639,0.015196416264645074
8,243,0.00994966179015259,0.015515741868150983,0.031905610986759744
8,248,0.010315065609430915,0.005663349083475756,0.030773162006278748
9,5,0.01986726426478193,0.01037111083343746,0.016632527652601394
9,7,0.01643079349778732,0.009516322561959537,0.038283946743174785
9,11,0.009801288936627283,0.025530002859360322,0.030297167621111287
9,35,0.035915348263817544,0.025876161237590206,0.031632735826101065
9,40,0.04224793013496654,0.00591680965623336,0.040434026000614194
9,42,0.022998580849820524,0.02320851342025932,0.02153319701206026
9,44,0.03202357563850688,0.030418838062150164,0.029511292988116784
9,45,0.022846153846153846,0.018287191134432394,0.020017182130584194
9,47,0.028142057134755795,0.01682249610426406,0.027740882698948807
